,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,Size:
3940,4,True,2014-01-07,A222BBVJ75BTFE,B0012Y0ZG2,Beth,"Love the product, except for the fact that TWO bottles have now broken after being dropped in the shower. The tops needs to be screwed off which I would change to a more friendly flip top which would not require three hands. The product is too expensive to  be wasted down the drain or watered down because the top keeps getting broken off (two different bottles).", 200ml/6.7oz
3941,5,False,2014-01-05,A36LNAKD2FOHVX,B0012Y0ZG2,Heather Marie Levan,"I stopped using soap when I started working in the beauty industry about 15 years.  Having used a wide array of skin care products and in particular body wash, I was delighted and surprised when I tried this one for the first time.  I didn't realize that I actually like the smell of Nutmeg itself when not baked into my mom's oatmeal raisin cookie.  Truly a unique experience in the shower and my skin loved every minute of it.  Bravo.", 299
3942,5,False,2014-01-05,A36LNAKD2FOHVX,B0012Y0ZG2,Heather Marie Levan,I recently had this amazing citrus salad from Whole Foods and this body wash is every bit as yummy!  I don't recommend eating it of course but I highly recommend it in the morning to wake the senses.  Refreshing!, 181
3943,5,False,2013-12-31,AI8FN9LAD3WT0,B0012Y0ZG2,American Infidel,"This was the best of all the Axe line, and they discontinued it. I wish they would bring it back. :(", 48
3944,5,True,2013-12-30,A2WEFN5GAH3CUE,B0012Y0ZG2,carmen zook,"Love this shampoo, can't get enough of it! Leaves hair super soft, shiny and manageable. A little expensive to buy but well worth the investment!! Nothing else compares!", 32
3945,5,True,2013-12-27,A3BKC8ZEVA23CK,B0012Y0ZG2,kayrunning,I absolutely love Clarins Eau Ensoleillante Moisturizing Body Lotion.  I wish they made this all year long.  Once you try it you will like it.  So light and moisturizing., 275
3946,5,True,2013-12-26,A2S1BDB8QFVSQ2,B0012Y0ZG2,Laura Paige,"I am so disappointed that Avon discontinued this item because this is a great cleanser.  Scents are great, love the particles for cleansing and the fact that it does not break my skin out like many of the heavily perfumed items from the Body shop and Bath & Body Works. Great stuff, wish I could buy it buy the case!  Thanks for Amazon sites still offering it!", 265
3947,5,True,2013-12-22,AGREG8QB61C85,B0012Y0ZG2,Izzy Palans,"Love it! moisturizing, citrus fragrance is fresh and clean,will purchase again! Is not overpowering like many washes can often be.", 181
3948,5,False,2013-12-20,A1VY8FIKPTP6AZ,B0012Y0ZG2,kim harris,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!", 13.5 Fl.Oz.
3949,5,True,2013-12-20,AZJMUP77WBQZQ,B0012Y0ZG2,S. Foote,THIS WAS A GIFT PURCHASED LAST YEAR FOR MY DAUGHTER WHO ABSOLUTELY LOVES CURVE FOR WOMEN AND WHO COULD PASS UP THE PRICE I PAID!!, 329
3950,5,True,2013-12-19,A15TMUEDCVMOBF,B0012Y0ZG2,Just another IT guy,"This body wash is great. It lathers well and doesn't dry out my skin or irritate it in any way.  I am partial to the citrus scent, but I do like all the other ones I've tried too, eucalyptus, sage, and pepper. They all smell fresh and are not overpowering at all. I like that this product is natural.", 181
3951,5,True,2013-12-18,AUYOTOM5XVNL,B0012Y0ZG2,Lou,"Makes my facial pores smaller and I swear  that my wrinkles seem less obvious around my eyes.  Much appreciated
since large pores run in the family.", w-087
3952,5,True,2013-12-15,A1IMRCSU4F0409,B0012Y0ZG2,Bdot,Packaging was nicely done with bubble wrap and paper. Box is amazing besides perfume and I love the new red door design. Order this one because im used to the old bottle design which they sent the new one and im glad they did., 367
3953,5,True,2013-12-12,A1THB1R8LWTMPV,B0012Y0ZG2,Tom Blakney,My ordered and loves it so guess what I love it if she loves It and if Mama is happy every body is happy!!!!, 367
3954,5,True,2013-12-12,A2J5HTXL1X2FN3,B0012Y0ZG2,Bob S,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas., 95
3955,5,True,2013-12-12,A3JIP8N3GZZKBA,B0012Y0ZG2,Lisa Strobehn,"I was so happy that I was able to purchase my favorite Bath & Body Works scent that had been discontinued in the store. This was a great price for the three bottles, and if this person/company has more of this scent I am going to buy more!", 122
3956,5,True,2013-12-12,A3JXCMOICECC61,B0012Y0ZG2,denise blandford denise blandford,Love this stuff makes my skin feel great the only brand I buy just wish it did not cost so much, 8.0 fl. oz.
3957,5,True,2013-12-10,A2OQZFZLIMR4AR,B0012Y0ZG2,C McNulty,I will never be without this product.  I have used it for 5 years.  Foundation just glides on over top.  I use it with Estee Lauder foundation but you could probably use another brand.  I am 62 and get compliments on my skin all of the time., 1.7 oz
3958,5,True,2013-12-08,A2AHJ14T0JXO1M,B0012Y0ZG2,Rachael Heade,My husband loves the bergamot fragrance and most of the local brands are mixed with other more feminine scents. This is just the bergamot and is great refreshing body wash., 188
3959,5,True,2013-12-07,A2W643VRI6ELN,B0012Y0ZG2,Amazon Customer,I haven't gotten it yet because I ordered it today but I'm hoping it will be good for me to use, 16.8 Fl.Oz.
3960,5,False,2013-12-05,A1WN7VWKL2LF20,B0012Y0ZG2,Merry31,Great deal and leaves my kids smelling awesome!  I bought a box of them years ago and we still have some left!!!, 16
3961,5,True,2013-12-03,A2TCHF5VRXR7YF,B0012Y0ZG2,Liz,I love this bubble bath!  This bubble bath smell wonderful and I love soaking in it.  After a bath you skin is so soft and you smell great all day!, 112
3962,5,True,2013-11-25,AKZJ49U7BQU4U,B0012Y0ZG2,GG,"This is the best product I've found that somewhat controls any frizz in my hair, without making it dull and weighted down.  I've tried so many other products which have not performed well.  Perfect product that is not tested on animals!  I use it together with MOP c-straight smoothing conditioner.", 403
3963,5,True,2013-11-21,A3HSZWSBQVFNEV,B0012Y0ZG2,Williams,"I have thick but fine hair, and I had a hugely horrible cut that left me with layers of split ends.  My hairdresser recommended this product and it's absolutely terrific for my hair.  It leaves it looking much better while it grows out.  My hair looks a little courser (nice), and I get great volume. Split ends are managed better.  Great smell too.  I use it with the Matrix conditioner (and I usually don't like conditioners) and it leaves my hair so soft but it doesn't lose its shape.  I was recently traveling and ran out, used a different product to wash my hair, and was miserable until I could get back to this product.", 7
3964,5,True,2013-11-18,A177B2VPWX4P55,B0012Y0ZG2,Columbus Ohio,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)", 124
3965,5,True,2013-11-16,A177B2VPWX4P55,B0012Y0ZG2,Columbus Ohio,"Glad to find this at such a cheap price, this is a family favorite scent. So yummy, but not over sweet. Refreshing fruity scent that doesn't smell too summery. The body shop shower gels do last a good while despite the smaller size from drugstore brands. My mom loves this scent in the handsoap and that's how I got hooked.", 197
3966,5,True,2013-11-13,A1I03N0S6W4AVL,B0012Y0ZG2,ariadnebalt,Makes my skin feel amazingly elastic and soft. A little goes a long way. Pricey but definitely worth it! LOVE IT!, 364
3967,5,True,2013-11-12,A7VOU5ARHQ20F,B0012Y0ZG2,Medraut,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders., 19
3968,5,True,2013-11-11,A1DFZPQPCHBYTY,B0012Y0ZG2,Sean Love Racing LLC,"Found this stuff in Japan and wondered if I could find it again. 3drops of it goes as far as a handful of normal soap, it stays foamy and soapy and has a nice scent!", 286
3969,5,True,2013-11-11,A1SRZ1S3FJPU1D,B0012Y0ZG2,Alexandre,"This product was definitely a good deal for me. No surprises about the delivery estimated time and especially (and much more important) because the product that arrived here was exactly what I was expecting.

The seller did everything just like promised and I will have no hesitation in buying something with him again if I get interested by any of his products.

By the way, this bottle has an excelent size for saving money by buying in big quantities, so a definitely recomend it!", 29
3970,5,True,2013-11-11,A3JNP9PGF2DMIO,B0012Y0ZG2,Kindle Customer,This smells so good exactly like the body lotion and spray mist. It is a soft femine fragrance not too overpowering.  I would highly recommend!, 184
3971,5,True,2013-10-30,AT55FHUTTF5DM,B0012Y0ZG2,Loonytoon.,I always get compliments when I wear this perfume. It was delivered in a timely manner. It looked just like the picture. The price was nice., 328
3972,5,True,2013-10-27,A3YUWJTIW15EE,B0012Y0ZG2,Fancy Lady,I love this lotion and use it under make up for a glow. I used to be able to but it locally but can't find it any more. This is a good price., 30mla144
3973,5,True,2013-10-26,A4DEEDXZK8L78,B0012Y0ZG2,Gloria Karimi,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume., 205
3974,5,True,2013-10-24,AW4KF8E06AY28,B0012Y0ZG2,LG,"very masculine smell, perfect for camping or festivals etc where you don't want to bring several bottles of products. definitely recommend it.", 175
3975,5,True,2013-10-23,A12B5Y225ADJWE,B0012Y0ZG2,J. Johnstone,My favorite color:) a nice brown with some sparkles. I would recommend to a friend any day of the week!!!, 402
3976,5,True,2013-10-20,A3NO4EO1AGK1XX,B0012Y0ZG2,SnookkillerCharlie,I've tried and liked many of the different Shower gels by AXE. But by far.. The AXE MUSIC is The Best Ever.  WHY DID THEY STOP SELLING IT!, 48
3977,5,True,2013-10-18,A2MTXSVB9MC8IO,B0012Y0ZG2,CAROLINA TRUJILLO,"Matrix Biolage Fortifying conditioner is excellent. I use it all the time specially when I go to the beach, I live it on to protect my hair.", 10.1 oz.
3978,5,True,2013-10-10,A3T466V6635L3Z,B0012Y0ZG2,Ali Ayyash,"This is the best body wash I've ever used. I use it every day and it's the only body wash that leaves my body smelling good for a prolonged period of time, and at the same time reduce the greasiness of the skin.", 113
3979,5,True,2013-10-03,AN4M590RDRGH7,B0012Y0ZG2,margaret johnson,I became acquainted with Savannah Bee Mint Julep when I originally bought one from Bath and Body.  I always like the fragrance and its invigorating effect.  I would recommend this body wash.  It lasts a long time and lathers well., 149
3980,5,True,2013-10-02,AHQFK3PX6EKQH,B0012Y0ZG2,Trisha Ramirez,I have been wearing for years while I am on stage (and off stage).  I wish it were still in stores.  Thank you!, 444
3981,5,True,2013-09-26,ADNBIWDCIZJ0S,B0012Y0ZG2,J. MILLER,"In my opinion any product by Decleor is going to improve your skin!!
High end luxury skin care at a good price.", 370
3982,5,True,2013-09-24,A3UHBFT2EGPDG5,B0012Y0ZG2,MELODY SOUTHER,"wonderful stuff  ,,great shower cream , better than any other i have tried for mild oily skin .the large is the best value and last a lot longer than i thought", 8
3983,5,True,2013-09-24,A3CZ890UHC8HHZ,B0012Y0ZG2,Amazon Customer,"It diffuses a very mild light perfume, just what I wanted. I wear Shalimar lotion and perfume so I wanted a nice hint on days I do not want to wear the stronger lotions and perfumes. I will be purchasing it again.", 6.6 oz
3984,5,True,2013-09-20,A3KRACVKGYH453,B0012Y0ZG2,C Emerson,"I just love this shampoo. Unfortunately, I can't find it in any local stores.  Try it, you'll really like it.", 18
3985,5,True,2013-09-20,AF0QBHJJUO5R2,B0012Y0ZG2,PJ  Buyer,"This is pricey, but the results are worth it.  Skin feel silky and the aroma is wonderful.  Not much is needed for results, so it does last a long time.  I will keep coming back to buy it on Amazon because I have not found it locally.", 125
3986,5,True,2013-09-19,A3N81O636W6H9A,B0012Y0ZG2,Ben Freeman,"Having given up on bar soap and its innate ability to dry my skin out, I have been using shower gel for years.  Until recently, I've had no preference to any brand, as I felt they were all pretty similar.  After seeing some of the awards that Pattern Body Wash has received in various men's magazines I decided to try it for myself.

On opening the bottle, the fragrance was not overpowering or chemical-smelling, at all;  in fact, it was quite the opposite,  It has a great aroma with, not really a subtle scent, rather more subdued, and certainly not overwhelming.  In addition to nutmeg, I have also tried citrus, eucalyptus, cucumber, sage and black pepper, and all of them have been outstanding fragrances.  I was also impressed by the small amount of gel needed to clean the entire body.  Many of the other brands that I have tried seem to over-foam and usually leave a little residue that needs a secondary rinse to remove.  This is not the case with any of the Pattern products I have tried.  The body wash is silky, with just the right amount of lather, and it cleans exceptionally well.

One of the other areas, in which I compare body washes, is the dryness that ensues after toweling off after a shower.  Pattern is exceptional in this realm and leaves the skin smooth and soft, even in a very dry climate with little humidity.

The price point is certainly several dollars more than I would normally spend on a standard body wash, but in all truth, one bottle lasts longer than all of the other companies I have tried over the past 20 years.

Great job Pattern on a fantastic product, you have made a routine shower a much better experience.", 299
3987,5,True,2013-09-15,A2MWZ6TCFPWTPH,B0012Y0ZG2,N. Pfamatter,I've worn Chanel #5 since I was 12 years old.  This was a great price for the only perfume I've ever worn., 361
3988,5,True,2013-09-13,A13PKMKQ0177SH,B0012Y0ZG2,cara luter,I have been wearing this fragrance for years and the body cream luxurios. In fact I wear it alone for a longer lasting and subtle effect., 366
3989,5,True,2013-09-06,A1ANGX1BIKKJL1,B0012Y0ZG2,Tresha Gillingham,"Best shampoo and conditioner for fine, bleach blonde hair! The only set that makes my hair smooth and HEALTHY! LOVE IT!", 7
3990,5,True,2013-09-01,A2HMKJTX67U6SO,B0012Y0ZG2,S. L. CHANCE,Good shampoo and conditioner.  I have always colored my hair and this set protects my color as it really cleans my hair.  The fragrance is nice and light.  Will buy again., 7
